target,t_acc,query,q_acc,evalue,score,sample,contig,query_type,gene_id
KJ854379.1_6,-,PRO_1,-,9.9e-56,186.1,all,KJ854379.1,PRO,all_KJ854379.1_vph_6
3300009151_assembled_Ga0114962_10001373_17,-,PRO_1,-,1.2e-55,185.9,all,3300009151_assembled_Ga0114962_10001373,PRO,all_3300009151_assembled_Ga0114962_10001373_vph_17
3300000439_assembled_TBL_comb48_EPIDRAFT_1001871_15,-,PRO_1,-,1.6e-55,185.4,all,3300000439_assembled_TBL_comb48_EPIDRAFT_1001871,PRO,all_3300000439_assembled_TBL_comb48_EPIDRAFT_1001871_vph_15
OL828819.1_7,-,PRO_1,-,2.8e-55,184.6,all,OL828819.1,PRO,all_OL828819.1_vph_7
3300009154_assembled_Ga0114963_10000587_20,-,PRO_1,-,4.3e-55,184,all,3300009154_assembled_Ga0114963_10000587,PRO,all_3300009154_assembled_Ga0114963_10000587_vph_20
3300025401_assembled_Ga0207955_1000104_20,-,PRO_1,-,5.5e-55,183.6,all,3300025401_assembled_Ga0207955_1000104,PRO,all_3300025401_assembled_Ga0207955_1000104_vph_20
3300027973_assembled_Ga0209298_10000424_3,-,PRO_1,-,2.7e-54,181.4,all,3300027973_assembled_Ga0209298_10000424,PRO,all_3300027973_assembled_Ga0209298_10000424_vph_3
3300032665_assembled_Ga0316221_1001987_11,-,PRO_1,-,3.7e-54,180.9,all,3300032665_assembled_Ga0316221_1001987,PRO,all_3300032665_assembled_Ga0316221_1001987_vph_11
3300025487_assembled_Ga0208105_1000377_13,-,PRO_1,-,7.6e-54,179.9,all,3300025487_assembled_Ga0208105_1000377,PRO,all_3300025487_assembled_Ga0208105_1000377_vph_13
3300009163_assembled_Ga0114970_10000439_4,-,PRO_1,-,2.5e-53,178.2,all,3300009163_assembled_Ga0114970_10000439,PRO,all_3300009163_assembled_Ga0114970_10000439_vph_4
3300002835_assembled_B570J40625_100005612_13,-,PRO_1,-,3.3e-53,177.8,all,3300002835_assembled_B570J40625_100005612,PRO,all_3300002835_assembled_B570J40625_100005612_vph_13
3300007540_assembled_Ga0099847_1000087_11,-,PRO_1,-,4.3e-53,177.4,all,3300007540_assembled_Ga0099847_1000087,PRO,all_3300007540_assembled_Ga0099847_1000087_vph_11
3300006916_assembled_Ga0070750_10000267_26,-,PRO_1,-,9.7e-53,176.3,all,3300006916_assembled_Ga0070750_10000267,PRO,all_3300006916_assembled_Ga0070750_10000267_vph_26
3300005747_assembled_Ga0076924_1015279_16,-,PRO_1,-,8.2e-51,170,all,3300005747_assembled_Ga0076924_1015279,PRO,all_3300005747_assembled_Ga0076924_1015279_vph_16
BVI_055B_6,-,PRO_1,-,9.3e-51,169.8,all,BVI_055B,PRO,all_BVI_055B_vph_6
HQ712116.1_16,-,PRO_1,-,9.3e-51,169.8,all,HQ712116.1,PRO,all_HQ712116.1_vph_16
3300010885_assembled_Ga0133913_10012712_22,-,PRO_1,-,1.8e-50,168.8,all,3300010885_assembled_Ga0133913_10012712,PRO,all_3300010885_assembled_Ga0133913_10012712_vph_22
3300027749_assembled_Ga0209084_1000714_19,-,PRO_1,-,4.2e-50,167.7,all,3300027749_assembled_Ga0209084_1000714,PRO,all_3300027749_assembled_Ga0209084_1000714_vph_19
3300009160_assembled_Ga0114981_10001519_2,-,PRO_1,-,4.6e-50,167.5,all,3300009160_assembled_Ga0114981_10001519,PRO,all_3300009160_assembled_Ga0114981_10001519_vph_2
3300010157_assembled_Ga0114964_10000880_9,-,PRO_1,-,4.9e-50,167.4,all,3300010157_assembled_Ga0114964_10000880,PRO,all_3300010157_assembled_Ga0114964_10000880_vph_9
3300010885_assembled_Ga0133913_10027335_14,-,PRO_1,-,1e-49,166.4,all,3300010885_assembled_Ga0133913_10027335,PRO,all_3300010885_assembled_Ga0133913_10027335_vph_14
KM502591.1_4,-,PRO_1,-,1.3e-49,166.1,all,KM502591.1,PRO,all_KM502591.1_vph_4
3300009182_assembled_Ga0114959_10001102_4,-,PRO_1,-,1.5e-49,165.8,all,3300009182_assembled_Ga0114959_10001102,PRO,all_3300009182_assembled_Ga0114959_10001102_vph_4
3300009111_assembled_Ga0115026_10000109_8,-,PRO_1,-,4e-49,164.5,all,3300009111_assembled_Ga0115026_10000109,PRO,all_3300009111_assembled_Ga0115026_10000109_vph_8
3300006114_assembled_Ga0007815_1000154_16,-,PRO_1,-,1.2e-47,159.6,all,3300006114_assembled_Ga0007815_1000154,PRO,all_3300006114_assembled_Ga0007815_1000154_vph_16
3300028413_assembled_Ga0306870_1000093_7,-,PRO_1,-,2.5e-47,158.6,all,3300028413_assembled_Ga0306870_1000093,PRO,all_3300028413_assembled_Ga0306870_1000093_vph_7
3300009151_assembled_Ga0114962_10001691_6,-,PRO_1,-,2.8e-46,155.1,all,3300009151_assembled_Ga0114962_10001691,PRO,all_3300009151_assembled_Ga0114962_10001691_vph_6
3300017971_assembled_Ga0180438_10002894_7,-,PRO_1,-,4.9e-45,151.1,all,3300017971_assembled_Ga0180438_10002894,PRO,all_3300017971_assembled_Ga0180438_10002894_vph_7
3300010885_assembled_Ga0133913_10009934_27,-,PRO_1,-,4.6e-44,147.9,all,3300010885_assembled_Ga0133913_10009934,PRO,all_3300010885_assembled_Ga0133913_10009934_vph_27
Cflag_017B_6,-,PRO_1,-,1.4e-42,143.1,all,Cflag_017B,PRO,all_Cflag_017B_vph_6
BVI_058_11,-,PRO_1,-,8.4e-42,140.5,all,BVI_058,PRO,all_BVI_058_vph_11
3300002092_assembled_JGI24218J26658_1000290_2,-,PRO_1,-,1.1e-41,140.1,all,3300002092_assembled_JGI24218J26658_1000290,PRO,all_3300002092_assembled_JGI24218J26658_1000290_vph_2
3300010885_assembled_Ga0133913_10011061_15,-,PRO_1,-,1.4e-41,139.8,all,3300010885_assembled_Ga0133913_10011061,PRO,all_3300010885_assembled_Ga0133913_10011061_vph_15
RCC970_016A_12,-,PRO_1,-,3.6e-41,138.4,all,RCC970_016A,PRO,all_RCC970_016A_vph_12
3300010885_assembled_Ga0133913_10008424_27,-,PRO_1,-,1.8e-40,136.1,all,3300010885_assembled_Ga0133913_10008424,PRO,all_3300010885_assembled_Ga0133913_10008424_vph_27
3300002835_assembled_B570J40625_100006411_8,-,PRO_1,-,2.5e-40,135.7,all,3300002835_assembled_B570J40625_100006411,PRO,all_3300002835_assembled_B570J40625_100006411_vph_8
3300027777_assembled_Ga0209829_10000789_6,-,PRO_1,-,2.9e-40,135.5,all,3300027777_assembled_Ga0209829_10000789,PRO,all_3300027777_assembled_Ga0209829_10000789_vph_6
3300010885_assembled_Ga0133913_10008424_1,-,PRO_1,-,7.2e-40,134.2,all,3300010885_assembled_Ga0133913_10008424,PRO,all_3300010885_assembled_Ga0133913_10008424_vph_1
3300014204_assembled_Ga0172381_10002270_23,-,PRO_1,-,7.5e-40,134.1,all,3300014204_assembled_Ga0172381_10002270,PRO,all_3300014204_assembled_Ga0172381_10002270_vph_23
3300005831_assembled_Ga0074471_10193221_23,-,PRO_1,-,9.6e-40,133.7,all,3300005831_assembled_Ga0074471_10193221,PRO,all_3300005831_assembled_Ga0074471_10193221_vph_23
BVI_001A_5,-,PRO_1,-,1.7e-37,126.4,all,BVI_001A,PRO,all_BVI_001A_vph_5
E4-10_001_13,-,PRO_1,-,3.6e-34,115.5,all,E4-10_001,PRO,all_E4-10_001_vph_13
3300009085_assembled_Ga0105103_10000772_13,-,PRO_1,-,8.3e-29,98,all,3300009085_assembled_Ga0105103_10000772,PRO,all_3300009085_assembled_Ga0105103_10000772_vph_13
3300010885_assembled_Ga0133913_10009566_1,-,PRO_1,-,1.8e-17,60.9,all,3300010885_assembled_Ga0133913_10009566,PRO,all_3300010885_assembled_Ga0133913_10009566_vph_1
3300027793_assembled_Ga0209972_10000880_3,-,PRO_2,-,1.9e-19,67.4,all,3300027793_assembled_Ga0209972_10000880,PRO,all_3300027793_assembled_Ga0209972_10000880_vph_3
3300023174_assembled_Ga0214921_10004023_15,-,PRO_2,-,3.6e-19,66.5,all,3300023174_assembled_Ga0214921_10004023,PRO,all_3300023174_assembled_Ga0214921_10004023_vph_15
3300010885_assembled_Ga0133913_10013256_21,-,PRO_2,-,1.4e-18,64.6,all,3300010885_assembled_Ga0133913_10013256,PRO,all_3300010885_assembled_Ga0133913_10013256_vph_21
3300010885_assembled_Ga0133913_10017077_17,-,PRO_2,-,3.4e-18,63.4,all,3300010885_assembled_Ga0133913_10017077,PRO,all_3300010885_assembled_Ga0133913_10017077_vph_17
3300010885_assembled_Ga0133913_10008183_3,-,PRO_2,-,9.7e-18,61.9,all,3300010885_assembled_Ga0133913_10008183,PRO,all_3300010885_assembled_Ga0133913_10008183_vph_3
3300010334_assembled_Ga0136644_10000572_7,-,PRO_2,-,1.9e-17,60.9,all,3300010334_assembled_Ga0136644_10000572,PRO,all_3300010334_assembled_Ga0136644_10000572_vph_7
3300009500_assembled_Ga0116229_10007006_20,-,PRO_2,-,3.7e-17,60,all,3300009500_assembled_Ga0116229_10007006,PRO,all_3300009500_assembled_Ga0116229_10007006_vph_20
KM502591.1_4,-,PRO_2,-,3.7e-17,59.9,all,KM502591.1,PRO,all_KM502591.1_vph_4
3300005582_assembled_Ga0049080_10000091_9,-,PRO_2,-,1.1e-16,58.4,all,3300005582_assembled_Ga0049080_10000091,PRO,all_3300005582_assembled_Ga0049080_10000091_vph_9
3300009160_assembled_Ga0114981_10001519_2,-,PRO_2,-,2.2e-16,57.4,all,3300009160_assembled_Ga0114981_10001519,PRO,all_3300009160_assembled_Ga0114981_10001519_vph_2
3300007540_assembled_Ga0099847_1000087_11,-,PRO_2,-,2.7e-16,57.2,all,3300007540_assembled_Ga0099847_1000087,PRO,all_3300007540_assembled_Ga0099847_1000087_vph_11
3300010885_assembled_Ga0133913_10009566_28,-,PRO_2,-,2.7e-16,57.1,all,3300010885_assembled_Ga0133913_10009566,PRO,all_3300010885_assembled_Ga0133913_10009566_vph_28
3300032665_assembled_Ga0316221_1001987_11,-,PRO_2,-,6e-16,56,all,3300032665_assembled_Ga0316221_1001987,PRO,all_3300032665_assembled_Ga0316221_1001987_vph_11
3300009068_assembled_Ga0114973_10000749_11,-,PRO_2,-,8.3e-16,55.6,all,3300009068_assembled_Ga0114973_10000749,PRO,all_3300009068_assembled_Ga0114973_10000749_vph_11
BVI_055B_6,-,PRO_2,-,1.9e-15,54.4,all,BVI_055B,PRO,all_BVI_055B_vph_6
HQ712116.1_16,-,PRO_2,-,1.9e-15,54.4,all,HQ712116.1,PRO,all_HQ712116.1_vph_16
3300027973_assembled_Ga0209298_10000424_3,-,PRO_2,-,2e-15,54.3,all,3300027973_assembled_Ga0209298_10000424,PRO,all_3300027973_assembled_Ga0209298_10000424_vph_3
3300010885_assembled_Ga0133913_10007194_17,-,PRO_2,-,2.4e-15,54.1,all,3300010885_assembled_Ga0133913_10007194,PRO,all_3300010885_assembled_Ga0133913_10007194_vph_17
3300010885_assembled_Ga0133913_10009135_21,-,PRO_2,-,4.4e-15,53.2,all,3300010885_assembled_Ga0133913_10009135,PRO,all_3300010885_assembled_Ga0133913_10009135_vph_21
3300009181_assembled_Ga0114969_10001288_13,-,PRO_2,-,5e-15,53,all,3300009181_assembled_Ga0114969_10001288,PRO,all_3300009181_assembled_Ga0114969_10001288_vph_13
MG807318.2_18,-,PRO_2,-,5.7e-15,52.8,all,MG807318.2,PRO,all_MG807318.2_vph_18
3300017971_assembled_Ga0180438_10002894_7,-,PRO_2,-,7e-15,52.5,all,3300017971_assembled_Ga0180438_10002894,PRO,all_3300017971_assembled_Ga0180438_10002894_vph_7
3300009548_assembled_Ga0116107_1001113_12,-,PRO_2,-,8.8e-15,52.2,all,3300009548_assembled_Ga0116107_1001113,PRO,all_3300009548_assembled_Ga0116107_1001113_vph_12
3300009163_assembled_Ga0114970_10000439_4,-,PRO_2,-,9e-15,52.2,all,3300009163_assembled_Ga0114970_10000439,PRO,all_3300009163_assembled_Ga0114970_10000439_vph_4
3300017963_assembled_Ga0180437_10003822_10,-,PRO_2,-,1e-14,52,all,3300017963_assembled_Ga0180437_10003822,PRO,all_3300017963_assembled_Ga0180437_10003822_vph_10
3300027769_assembled_Ga0209770_10000312_22,-,PRO_2,-,1.2e-14,51.7,all,3300027769_assembled_Ga0209770_10000312,PRO,all_3300027769_assembled_Ga0209770_10000312_vph_22
JN603370.1_9,-,PRO_2,-,1.3e-14,51.6,all,JN603370.1,PRO,all_JN603370.1_vph_9
3300007734_assembled_Ga0104986_1721_11,-,PRO_2,-,1.7e-14,51.3,all,3300007734_assembled_Ga0104986_1721,PRO,all_3300007734_assembled_Ga0104986_1721_vph_11
3300009091_assembled_Ga0102851_10000522_25,-,PRO_2,-,4.1e-14,50,all,3300009091_assembled_Ga0102851_10000522,PRO,all_3300009091_assembled_Ga0102851_10000522_vph_25
tig00056523-10-134420_16,-,ATPase_1,-,1.2e-86,297.7,Aved,tig00056523-10-134420,ATPase,Aved_tig00056523-10-134420_vph_16
tig00303955-10-54120_4,-,ATPase_1,-,3.3e-71,247,Aved,tig00303955-10-54120,ATPase,Aved_tig00303955-10-54120_vph_4
tig00128591-10-99140_5,-,ATPase_1,-,7.6e-67,232.7,Aved,tig00128591-10-99140,ATPase,Aved_tig00128591-10-99140_vph_5
tig00056523-10-134420_16,-,ATPase_2,-,5.2e-76,263.1,Aved,tig00056523-10-134420,ATPase,Aved_tig00056523-10-134420_vph_16
tig00128591-10-99140_5,-,ATPase_2,-,1.5e-65,228.8,Aved,tig00128591-10-99140,ATPase,Aved_tig00128591-10-99140_vph_5
tig00303955-10-54120_4,-,ATPase_2,-,5.5e-60,210.5,Aved,tig00303955-10-54120,ATPase,Aved_tig00303955-10-54120_vph_4
tig00056523-10-134420_16,-,ATPase_3,-,8.9e-20,77.9,Aved,tig00056523-10-134420,ATPase,Aved_tig00056523-10-134420_vph_16
tig00303955-10-54120_4,-,ATPase_3,-,8.2e-19,74.8,Aved,tig00303955-10-54120,ATPase,Aved_tig00303955-10-54120_vph_4
tig00128591-10-99140_5,-,ATPase_3,-,1.4e-15,64.2,Aved,tig00128591-10-99140,ATPase,Aved_tig00128591-10-99140_vph_5
tig00128591-10-99140_5,-,ATPase_4,-,1.8e-23,90.4,Aved,tig00128591-10-99140,ATPase,Aved_tig00128591-10-99140_vph_5
tig00056523-10-134420_16,-,ATPase_4,-,1.5e-21,84.1,Aved,tig00056523-10-134420,ATPase,Aved_tig00056523-10-134420_vph_16
tig00303955-10-54120_4,-,ATPase_4,-,5.4e-20,79,Aved,tig00303955-10-54120,ATPase,Aved_tig00303955-10-54120_vph_4
tig00056523-10-134420_14,-,MCP_1,-,1.5e-131,446.9,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00128591-10-99140_3,-,MCP_1,-,2.5e-106,363.7,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00056523-10-134420_14,-,MCP_2,-,9.1e-66,229.7,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00128591-10-99140_3,-,MCP_2,-,2.1e-33,122.8,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00056523-10-134420_14,-,MCP_3,-,1.4e-34,126.7,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00128591-10-99140_3,-,MCP_3,-,4.1e-17,69.1,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00056523-10-134420_14,-,MCP_4,-,2.2e-24,93.1,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00128591-10-99140_3,-,MCP_4,-,1.1e-18,74.3,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00056523-10-134420_14,-,MCP_5,-,8.2e-30,110.8,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00128591-10-99140_3,-,MCP_5,-,2.8e-26,99.1,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00128591-10-99140_3,-,MCP_6,-,1.2e-28,107.1,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00056523-10-134420_14,-,MCP_6,-,1.5e-17,70.4,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00056523-10-134420_14,-,MCP_7,-,3.6e-41,148.2,Aved,tig00056523-10-134420,MCP,Aved_tig00056523-10-134420_vph_14
tig00128591-10-99140_3,-,MCP_7,-,6.3e-33,121,Aved,tig00128591-10-99140,MCP,Aved_tig00128591-10-99140_vph_3
tig00056523-10-134420_13,-,Penton_1,-,2.6e-88,303.9,Aved,tig00056523-10-134420,Penton,Aved_tig00056523-10-134420_vph_13
tig00303955-10-54120_6,-,Penton_1,-,1.5e-66,232.3,Aved,tig00303955-10-54120,Penton,Aved_tig00303955-10-54120_vph_6
tig00056523-10-134420_13,-,Penton_2,-,2.5e-39,142.5,Aved,tig00056523-10-134420,Penton,Aved_tig00056523-10-134420_vph_13
tig00303955-10-54120_6,-,Penton_2,-,1.4e-32,120.2,Aved,tig00303955-10-54120,Penton,Aved_tig00303955-10-54120_vph_6
tig00056523-10-134420_13,-,Penton_4,-,1.6e-25,97.1,Aved,tig00056523-10-134420,Penton,Aved_tig00056523-10-134420_vph_13
tig00303955-10-54120_6,-,Penton_4,-,1.8e-18,73.8,Aved,tig00303955-10-54120,Penton,Aved_tig00303955-10-54120_vph_6
tig00056523-10-134420_13,-,Penton_6,-,6.9e-12,51.5,Aved,tig00056523-10-134420,Penton,Aved_tig00056523-10-134420_vph_13
tig00056523-10-134420_13,-,Penton_7,-,1.2e-17,71,Aved,tig00056523-10-134420,Penton,Aved_tig00056523-10-134420_vph_13
tig00056523-10-134420_12,-,PRO_1,-,4.6e-59,207,Aved,tig00056523-10-134420,PRO,Aved_tig00056523-10-134420_vph_12
tig00303955-10-54120_5,-,PRO_1,-,3.2e-48,171.5,Aved,tig00303955-10-54120,PRO,Aved_tig00303955-10-54120_vph_5
tig00303955-10-54120_5,-,PRO_2,-,1.5e-15,64.7,Aved,tig00303955-10-54120,PRO,Aved_tig00303955-10-54120_vph_5
tig00023163-10-127550_16,-,PRO_1,-,1.7e-11,50.5,Bjer,tig00023163-10-127550,PRO,Bjer_tig00023163-10-127550_vph_16
tig00018526-10-141480_11,-,ATPase_1,-,1.9e-82,282.8,Damh,tig00018526-10-141480,ATPase,Damh_tig00018526-10-141480_vph_11
tig00014446-10-220150_17,-,ATPase_1,-,1.3e-80,276.9,Damh,tig00014446-10-220150,ATPase,Damh_tig00014446-10-220150_vph_17
tig00046628-10-92530_17,-,ATPase_1,-,8.2e-35,126.6,Damh,tig00046628-10-92530,ATPase,Damh_tig00046628-10-92530_vph_17
tig00046628-10-92530_16,-,ATPase_1,-,1e-15,63.9,Damh,tig00046628-10-92530,ATPase,Damh_tig00046628-10-92530_vph_16
tig00018526-10-141480_11,-,ATPase_2,-,1.5e-67,234.4,Damh,tig00018526-10-141480,ATPase,Damh_tig00018526-10-141480_vph_11
tig00014446-10-220150_17,-,ATPase_2,-,1.8e-62,217.7,Damh,tig00014446-10-220150,ATPase,Damh_tig00014446-10-220150_vph_17
tig00046628-10-92530_17,-,ATPase_2,-,6.1e-26,97.6,Damh,tig00046628-10-92530,ATPase,Damh_tig00046628-10-92530_vph_17
tig00018526-10-141480_11,-,ATPase_3,-,1.4e-21,82.8,Damh,tig00018526-10-141480,ATPase,Damh_tig00018526-10-141480_vph_11
tig00014446-10-220150_17,-,ATPase_3,-,3.8e-12,51.9,Damh,tig00014446-10-220150,ATPase,Damh_tig00014446-10-220150_vph_17
tig00018526-10-141480_11,-,ATPase_4,-,1.4e-27,102.9,Damh,tig00018526-10-141480,ATPase,Damh_tig00018526-10-141480_vph_11
tig00014446-10-220150_17,-,ATPase_4,-,3.5e-26,98.3,Damh,tig00014446-10-220150,ATPase,Damh_tig00014446-10-220150_vph_17
tig00046628-10-92530_17,-,ATPase_4,-,3.1e-16,65.6,Damh,tig00046628-10-92530,ATPase,Damh_tig00046628-10-92530_vph_17
tig00014446-10-220150_23,-,MCP_1,-,3.4e-155,524.1,Damh,tig00014446-10-220150,MCP,Damh_tig00014446-10-220150_vph_23
tig00018526-10-141480_14,-,MCP_1,-,1.1e-142,482.7,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00046628-10-92530_8,-,MCP_1,-,3.4e-116,395.3,Damh,tig00046628-10-92530,MCP,Damh_tig00046628-10-92530_vph_8
tig00127057-10-71710_5,-,MCP_1,-,3.7e-20,78,Damh,tig00127057-10-71710,MCP,Damh_tig00127057-10-71710_vph_5
tig00127057-10-71710_4,-,MCP_1,-,5.2e-19,74.2,Damh,tig00127057-10-71710,MCP,Damh_tig00127057-10-71710_vph_4
tig00014446-10-220150_23,-,MCP_2,-,1.4e-95,327.2,Damh,tig00014446-10-220150,MCP,Damh_tig00014446-10-220150_vph_23
tig00018526-10-141480_14,-,MCP_2,-,3.8e-77,266.2,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00046628-10-92530_8,-,MCP_2,-,3.5e-70,243.3,Damh,tig00046628-10-92530,MCP,Damh_tig00046628-10-92530_vph_8
tig00018526-10-141480_14,-,MCP_3,-,7.8e-37,133.2,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00046628-10-92530_8,-,MCP_3,-,3.7e-28,104.6,Damh,tig00046628-10-92530,MCP,Damh_tig00046628-10-92530_vph_8
tig00014446-10-220150_23,-,MCP_3,-,4.9e-27,100.8,Damh,tig00014446-10-220150,MCP,Damh_tig00014446-10-220150_vph_23
tig00018526-10-141480_14,-,MCP_4,-,1.4e-32,119.2,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00014446-10-220150_23,-,MCP_4,-,7.5e-19,73.8,Damh,tig00014446-10-220150,MCP,Damh_tig00014446-10-220150_vph_23
tig00018526-10-141480_14,-,MCP_5,-,9.9e-40,142.5,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00014446-10-220150_23,-,MCP_5,-,4.1e-37,133.9,Damh,tig00014446-10-220150,MCP,Damh_tig00014446-10-220150_vph_23
tig00046628-10-92530_8,-,MCP_5,-,3.4e-28,104.4,Damh,tig00046628-10-92530,MCP,Damh_tig00046628-10-92530_vph_8
tig00046628-10-92530_8,-,MCP_6,-,2e-31,115.2,Damh,tig00046628-10-92530,MCP,Damh_tig00046628-10-92530_vph_8
tig00014446-10-220150_23,-,MCP_6,-,5.4e-29,107.1,Damh,tig00014446-10-220150,MCP,Damh_tig00014446-10-220150_vph_23
tig00018526-10-141480_14,-,MCP_6,-,4.5e-25,94.2,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00018526-10-141480_14,-,MCP_7,-,2.7e-47,167.4,Damh,tig00018526-10-141480,MCP,Damh_tig00018526-10-141480_vph_14
tig00127057-10-71710_3,-,Penton_1,-,2.2e-102,349.2,Damh,tig00127057-10-71710,Penton,Damh_tig00127057-10-71710_vph_3
tig00014446-10-220150_30,-,Penton_1,-,6e-100,341.2,Damh,tig00014446-10-220150,Penton,Damh_tig00014446-10-220150_vph_30
tig00018526-10-141480_8,-,Penton_1,-,4.3e-73,252.8,Damh,tig00018526-10-141480,Penton,Damh_tig00018526-10-141480_vph_8
tig00046628-10-92530_3,-,Penton_1,-,1.3e-47,168.9,Damh,tig00046628-10-92530,Penton,Damh_tig00046628-10-92530_vph_3
tig00046628-10-92530_2,-,Penton_1,-,1.2e-29,109.8,Damh,tig00046628-10-92530,Penton,Damh_tig00046628-10-92530_vph_2
tig00127057-10-71710_3,-,Penton_2,-,1.7e-60,211.4,Damh,tig00127057-10-71710,Penton,Damh_tig00127057-10-71710_vph_3
tig00014446-10-220150_30,-,Penton_2,-,1e-56,198.9,Damh,tig00014446-10-220150,Penton,Damh_tig00014446-10-220150_vph_30
tig00018526-10-141480_8,-,Penton_2,-,4.8e-30,110.9,Damh,tig00018526-10-141480,Penton,Damh_tig00018526-10-141480_vph_8
tig00046628-10-92530_3,-,Penton_2,-,2.9e-22,85.3,Damh,tig00046628-10-92530,Penton,Damh_tig00046628-10-92530_vph_3
tig00046628-10-92530_2,-,Penton_2,-,7.6e-17,67.4,Damh,tig00046628-10-92530,Penton,Damh_tig00046628-10-92530_vph_2
tig00014446-10-220150_30,-,Penton_3,-,1.1e-21,83.2,Damh,tig00014446-10-220150,Penton,Damh_tig00014446-10-220150_vph_30
tig00127057-10-71710_3,-,Penton_3,-,1.8e-17,69.2,Damh,tig00127057-10-71710,Penton,Damh_tig00127057-10-71710_vph_3
tig00014545-10-136250_5,-,Penton_3,-,2.4e-13,55.6,Damh,tig00014545-10-136250,Penton,Damh_tig00014545-10-136250_vph_5
tig00127057-10-71710_3,-,Penton_4,-,2.9e-28,105.1,Damh,tig00127057-10-71710,Penton,Damh_tig00127057-10-71710_vph_3
tig00014446-10-220150_30,-,Penton_4,-,1.1e-27,103.1,Damh,tig00014446-10-220150,Penton,Damh_tig00014446-10-220150_vph_30
tig00046628-10-92530_3,-,Penton_4,-,5.1e-14,58.1,Damh,tig00046628-10-92530,Penton,Damh_tig00046628-10-92530_vph_3
tig00018526-10-141480_8,-,Penton_4,-,2.5e-13,55.8,Damh,tig00018526-10-141480,Penton,Damh_tig00018526-10-141480_vph_8
tig00127057-10-71710_3,-,Penton_6,-,1.7e-19,75.7,Damh,tig00127057-10-71710,Penton,Damh_tig00127057-10-71710_vph_3
