target,t_acc,query,q_acc,evalue,score,sample,contig,query_type
3300006114_assembled_Ga0007815_1000154_16,-,PRO_1,-,1.2e-47,159.6,all,3300006114_assembled_Ga0007815_1000154,PRO
3300028413_assembled_Ga0306870_1000093_7,-,PRO_1,-,2.5e-47,158.6,all,3300028413_assembled_Ga0306870_1000093,PRO
3300009151_assembled_Ga0114962_10001691_6,-,PRO_1,-,2.8e-46,155.1,all,3300009151_assembled_Ga0114962_10001691,PRO
3300017971_assembled_Ga0180438_10002894_7,-,PRO_1,-,4.9e-45,151.1,all,3300017971_assembled_Ga0180438_10002894,PRO
3300010885_assembled_Ga0133913_10009934_27,-,PRO_1,-,4.6e-44,147.9,all,3300010885_assembled_Ga0133913_10009934,PRO
Cflag_017B_6,-,PRO_1,-,1.4e-42,143.1,all,Cflag_017B,PRO
BVI_058_11,-,PRO_1,-,8.4e-42,140.5,all,BVI_058,PRO
3300002092_assembled_JGI24218J26658_1000290_2,-,PRO_1,-,1.1e-41,140.1,all,3300002092_assembled_JGI24218J26658_1000290,PRO
3300010885_assembled_Ga0133913_10011061_15,-,PRO_1,-,1.4e-41,139.8,all,3300010885_assembled_Ga0133913_10011061,PRO
RCC970_016A_12,-,PRO_1,-,3.6e-41,138.4,all,RCC970_016A,PRO
3300010885_assembled_Ga0133913_10008424_27,-,PRO_1,-,1.8e-40,136.1,all,3300010885_assembled_Ga0133913_10008424,PRO
3300002835_assembled_B570J40625_100006411_8,-,PRO_1,-,2.5e-40,135.7,all,3300002835_assembled_B570J40625_100006411,PRO
3300027777_assembled_Ga0209829_10000789_6,-,PRO_1,-,2.9e-40,135.5,all,3300027777_assembled_Ga0209829_10000789,PRO
3300010885_assembled_Ga0133913_10008424_1,-,PRO_1,-,7.2e-40,134.2,all,3300010885_assembled_Ga0133913_10008424,PRO
3300014204_assembled_Ga0172381_10002270_23,-,PRO_1,-,7.5e-40,134.1,all,3300014204_assembled_Ga0172381_10002270,PRO
3300005831_assembled_Ga0074471_10193221_23,-,PRO_1,-,9.6e-40,133.7,all,3300005831_assembled_Ga0074471_10193221,PRO
BVI_001A_5,-,PRO_1,-,1.7e-37,126.4,all,BVI_001A,PRO
E4-10_001_13,-,PRO_1,-,3.6e-34,115.5,all,E4-10_001,PRO
3300009085_assembled_Ga0105103_10000772_13,-,PRO_1,-,8.3e-29,98,all,3300009085_assembled_Ga0105103_10000772,PRO
3300010885_assembled_Ga0133913_10009566_1,-,PRO_1,-,1.8e-17,60.9,all,3300010885_assembled_Ga0133913_10009566,PRO
3300027793_assembled_Ga0209972_10000880_3,-,PRO_2,-,1.9e-19,67.4,all,3300027793_assembled_Ga0209972_10000880,PRO
3300023174_assembled_Ga0214921_10004023_15,-,PRO_2,-,3.6e-19,66.5,all,3300023174_assembled_Ga0214921_10004023,PRO
3300010885_assembled_Ga0133913_10013256_21,-,PRO_2,-,1.4e-18,64.6,all,3300010885_assembled_Ga0133913_10013256,PRO
3300010885_assembled_Ga0133913_10017077_17,-,PRO_2,-,3.4e-18,63.4,all,3300010885_assembled_Ga0133913_10017077,PRO
3300010885_assembled_Ga0133913_10008183_3,-,PRO_2,-,9.7e-18,61.9,all,3300010885_assembled_Ga0133913_10008183,PRO
3300010334_assembled_Ga0136644_10000572_7,-,PRO_2,-,1.9e-17,60.9,all,3300010334_assembled_Ga0136644_10000572,PRO
3300009500_assembled_Ga0116229_10007006_20,-,PRO_2,-,3.7e-17,60,all,3300009500_assembled_Ga0116229_10007006,PRO
KM502591.1_4,-,PRO_2,-,3.7e-17,59.9,all,KM502591.1,PRO
3300005582_assembled_Ga0049080_10000091_9,-,PRO_2,-,1.1e-16,58.4,all,3300005582_assembled_Ga0049080_10000091,PRO
3300009160_assembled_Ga0114981_10001519_2,-,PRO_2,-,2.2e-16,57.4,all,3300009160_assembled_Ga0114981_10001519,PRO
3300007540_assembled_Ga0099847_1000087_11,-,PRO_2,-,2.7e-16,57.2,all,3300007540_assembled_Ga0099847_1000087,PRO
3300010885_assembled_Ga0133913_10009566_28,-,PRO_2,-,2.7e-16,57.1,all,3300010885_assembled_Ga0133913_10009566,PRO
3300032665_assembled_Ga0316221_1001987_11,-,PRO_2,-,6e-16,56,all,3300032665_assembled_Ga0316221_1001987,PRO
3300009068_assembled_Ga0114973_10000749_11,-,PRO_2,-,8.3e-16,55.6,all,3300009068_assembled_Ga0114973_10000749,PRO
BVI_055B_6,-,PRO_2,-,1.9e-15,54.4,all,BVI_055B,PRO
HQ712116.1_16,-,PRO_2,-,1.9e-15,54.4,all,HQ712116.1,PRO
3300027973_assembled_Ga0209298_10000424_3,-,PRO_2,-,2e-15,54.3,all,3300027973_assembled_Ga0209298_10000424,PRO
3300010885_assembled_Ga0133913_10007194_17,-,PRO_2,-,2.4e-15,54.1,all,3300010885_assembled_Ga0133913_10007194,PRO
3300010885_assembled_Ga0133913_10009135_21,-,PRO_2,-,4.4e-15,53.2,all,3300010885_assembled_Ga0133913_10009135,PRO
3300009181_assembled_Ga0114969_10001288_13,-,PRO_2,-,5e-15,53,all,3300009181_assembled_Ga0114969_10001288,PRO
MG807318.2_18,-,PRO_2,-,5.7e-15,52.8,all,MG807318.2,PRO
3300017971_assembled_Ga0180438_10002894_7,-,PRO_2,-,7e-15,52.5,all,3300017971_assembled_Ga0180438_10002894,PRO
3300009548_assembled_Ga0116107_1001113_12,-,PRO_2,-,8.8e-15,52.2,all,3300009548_assembled_Ga0116107_1001113,PRO
3300009163_assembled_Ga0114970_10000439_4,-,PRO_2,-,9e-15,52.2,all,3300009163_assembled_Ga0114970_10000439,PRO
3300017963_assembled_Ga0180437_10003822_10,-,PRO_2,-,1e-14,52,all,3300017963_assembled_Ga0180437_10003822,PRO
3300027769_assembled_Ga0209770_10000312_22,-,PRO_2,-,1.2e-14,51.7,all,3300027769_assembled_Ga0209770_10000312,PRO
JN603370.1_9,-,PRO_2,-,1.3e-14,51.6,all,JN603370.1,PRO
3300007734_assembled_Ga0104986_1721_11,-,PRO_2,-,1.7e-14,51.3,all,3300007734_assembled_Ga0104986_1721,PRO
3300009091_assembled_Ga0102851_10000522_25,-,PRO_2,-,4.1e-14,50,all,3300009091_assembled_Ga0102851_10000522,PRO
tig00084897-10-150130_6,-,ALL_PLV,-,4.2e-27,102.9,Aved,tig00084897-10-150130,ALL_PLV
tig00048883-10-193450_24,-,ALL_PLV,-,1.2e-11,51.9,Aved,tig00048883-10-193450,ALL_PLV
tig00056523-10-134420_16,-,ATPase_1,-,1.2e-86,297.7,Aved,tig00056523-10-134420,ATPase
tig00303955-10-54120_4,-,ATPase_1,-,3.3e-71,247,Aved,tig00303955-10-54120,ATPase
tig00128591-10-99140_5,-,ATPase_1,-,7.6e-67,232.7,Aved,tig00128591-10-99140,ATPase
tig00056523-10-134420_16,-,ATPase_2,-,5.2e-76,263.1,Aved,tig00056523-10-134420,ATPase
tig00128591-10-99140_5,-,ATPase_2,-,1.5e-65,228.8,Aved,tig00128591-10-99140,ATPase
tig00303955-10-54120_4,-,ATPase_2,-,5.5e-60,210.5,Aved,tig00303955-10-54120,ATPase
tig00056523-10-134420_16,-,ATPase_3,-,8.9e-20,77.9,Aved,tig00056523-10-134420,ATPase
tig00303955-10-54120_4,-,ATPase_3,-,8.2e-19,74.8,Aved,tig00303955-10-54120,ATPase
tig00128591-10-99140_5,-,ATPase_3,-,1.4e-15,64.2,Aved,tig00128591-10-99140,ATPase
tig00128591-10-99140_5,-,ATPase_4,-,1.8e-23,90.4,Aved,tig00128591-10-99140,ATPase
tig00056523-10-134420_16,-,ATPase_4,-,1.5e-21,84.1,Aved,tig00056523-10-134420,ATPase
tig00303955-10-54120_4,-,ATPase_4,-,5.4e-20,79,Aved,tig00303955-10-54120,ATPase
tig00056523-10-134420_14,-,MCP_1,-,1.5e-131,446.9,Aved,tig00056523-10-134420,MCP
tig00128591-10-99140_3,-,MCP_1,-,2.5e-106,363.7,Aved,tig00128591-10-99140,MCP
tig00056523-10-134420_14,-,MCP_2,-,9.1e-66,229.7,Aved,tig00056523-10-134420,MCP
tig00128591-10-99140_3,-,MCP_2,-,2.1e-33,122.8,Aved,tig00128591-10-99140,MCP
tig00056523-10-134420_14,-,MCP_3,-,1.4e-34,126.7,Aved,tig00056523-10-134420,MCP
tig00128591-10-99140_3,-,MCP_3,-,4.1e-17,69.1,Aved,tig00128591-10-99140,MCP
tig00056523-10-134420_14,-,MCP_4,-,2.2e-24,93.1,Aved,tig00056523-10-134420,MCP
tig00128591-10-99140_3,-,MCP_4,-,1.1e-18,74.3,Aved,tig00128591-10-99140,MCP
tig00056523-10-134420_14,-,MCP_5,-,8.2e-30,110.8,Aved,tig00056523-10-134420,MCP
tig00128591-10-99140_3,-,MCP_5,-,2.8e-26,99.1,Aved,tig00128591-10-99140,MCP
tig00128591-10-99140_3,-,MCP_6,-,1.2e-28,107.1,Aved,tig00128591-10-99140,MCP
tig00056523-10-134420_14,-,MCP_6,-,1.5e-17,70.4,Aved,tig00056523-10-134420,MCP
tig00056523-10-134420_14,-,MCP_7,-,3.6e-41,148.2,Aved,tig00056523-10-134420,MCP
tig00128591-10-99140_3,-,MCP_7,-,6.3e-33,121,Aved,tig00128591-10-99140,MCP
tig00056523-10-134420_13,-,Penton_1,-,2.6e-88,303.9,Aved,tig00056523-10-134420,Penton
tig00303955-10-54120_6,-,Penton_1,-,1.5e-66,232.3,Aved,tig00303955-10-54120,Penton
tig00056523-10-134420_13,-,Penton_2,-,2.5e-39,142.5,Aved,tig00056523-10-134420,Penton
tig00303955-10-54120_6,-,Penton_2,-,1.4e-32,120.2,Aved,tig00303955-10-54120,Penton
tig00056523-10-134420_13,-,Penton_4,-,1.6e-25,97.1,Aved,tig00056523-10-134420,Penton
tig00303955-10-54120_6,-,Penton_4,-,1.8e-18,73.8,Aved,tig00303955-10-54120,Penton
tig00056523-10-134420_13,-,Penton_6,-,6.9e-12,51.5,Aved,tig00056523-10-134420,Penton
tig00056523-10-134420_13,-,Penton_7,-,1.2e-17,71,Aved,tig00056523-10-134420,Penton
tig00056523-10-134420_12,-,PRO_1,-,4.6e-59,207,Aved,tig00056523-10-134420,PRO
tig00303955-10-54120_5,-,PRO_1,-,3.2e-48,171.5,Aved,tig00303955-10-54120,PRO
tig00303955-10-54120_5,-,PRO_2,-,1.5e-15,64.7,Aved,tig00303955-10-54120,PRO
tig00027726-10-154320_7,-,ALL_PLV,-,1.2e-19,77.5,Bjer,tig00027726-10-154320,ALL_PLV
tig00023163-10-127550_16,-,PRO_1,-,1.7e-11,50.5,Bjer,tig00023163-10-127550,PRO
tig00018526-10-141480_11,-,ATPase_1,-,1.9e-82,282.8,Damh,tig00018526-10-141480,ATPase
tig00014446-10-220150_17,-,ATPase_1,-,1.3e-80,276.9,Damh,tig00014446-10-220150,ATPase
tig00046628-10-92530_17,-,ATPase_1,-,8.2e-35,126.6,Damh,tig00046628-10-92530,ATPase
tig00046628-10-92530_16,-,ATPase_1,-,1e-15,63.9,Damh,tig00046628-10-92530,ATPase
tig00018526-10-141480_11,-,ATPase_2,-,1.5e-67,234.4,Damh,tig00018526-10-141480,ATPase
tig00014446-10-220150_17,-,ATPase_2,-,1.8e-62,217.7,Damh,tig00014446-10-220150,ATPase
tig00046628-10-92530_17,-,ATPase_2,-,6.1e-26,97.6,Damh,tig00046628-10-92530,ATPase
tig00018526-10-141480_11,-,ATPase_3,-,1.4e-21,82.8,Damh,tig00018526-10-141480,ATPase
tig00014446-10-220150_17,-,ATPase_3,-,3.8e-12,51.9,Damh,tig00014446-10-220150,ATPase
tig00018526-10-141480_11,-,ATPase_4,-,1.4e-27,102.9,Damh,tig00018526-10-141480,ATPase
tig00014446-10-220150_17,-,ATPase_4,-,3.5e-26,98.3,Damh,tig00014446-10-220150,ATPase
tig00046628-10-92530_17,-,ATPase_4,-,3.1e-16,65.6,Damh,tig00046628-10-92530,ATPase
tig00014446-10-220150_23,-,MCP_1,-,3.4e-155,524.1,Damh,tig00014446-10-220150,MCP
tig00018526-10-141480_14,-,MCP_1,-,1.1e-142,482.7,Damh,tig00018526-10-141480,MCP
tig00046628-10-92530_8,-,MCP_1,-,3.4e-116,395.3,Damh,tig00046628-10-92530,MCP
tig00127057-10-71710_5,-,MCP_1,-,3.7e-20,78,Damh,tig00127057-10-71710,MCP
tig00127057-10-71710_4,-,MCP_1,-,5.2e-19,74.2,Damh,tig00127057-10-71710,MCP
tig00014446-10-220150_23,-,MCP_2,-,1.4e-95,327.2,Damh,tig00014446-10-220150,MCP
tig00018526-10-141480_14,-,MCP_2,-,3.8e-77,266.2,Damh,tig00018526-10-141480,MCP
tig00046628-10-92530_8,-,MCP_2,-,3.5e-70,243.3,Damh,tig00046628-10-92530,MCP
tig00018526-10-141480_14,-,MCP_3,-,7.8e-37,133.2,Damh,tig00018526-10-141480,MCP
tig00046628-10-92530_8,-,MCP_3,-,3.7e-28,104.6,Damh,tig00046628-10-92530,MCP
tig00014446-10-220150_23,-,MCP_3,-,4.9e-27,100.8,Damh,tig00014446-10-220150,MCP
tig00018526-10-141480_14,-,MCP_4,-,1.4e-32,119.2,Damh,tig00018526-10-141480,MCP
tig00014446-10-220150_23,-,MCP_4,-,7.5e-19,73.8,Damh,tig00014446-10-220150,MCP
tig00018526-10-141480_14,-,MCP_5,-,9.9e-40,142.5,Damh,tig00018526-10-141480,MCP
tig00014446-10-220150_23,-,MCP_5,-,4.1e-37,133.9,Damh,tig00014446-10-220150,MCP
tig00046628-10-92530_8,-,MCP_5,-,3.4e-28,104.4,Damh,tig00046628-10-92530,MCP
tig00046628-10-92530_8,-,MCP_6,-,2e-31,115.2,Damh,tig00046628-10-92530,MCP
tig00014446-10-220150_23,-,MCP_6,-,5.4e-29,107.1,Damh,tig00014446-10-220150,MCP
tig00018526-10-141480_14,-,MCP_6,-,4.5e-25,94.2,Damh,tig00018526-10-141480,MCP
tig00018526-10-141480_14,-,MCP_7,-,2.7e-47,167.4,Damh,tig00018526-10-141480,MCP
tig00127057-10-71710_3,-,Penton_1,-,2.2e-102,349.2,Damh,tig00127057-10-71710,Penton
tig00014446-10-220150_30,-,Penton_1,-,6e-100,341.2,Damh,tig00014446-10-220150,Penton
tig00018526-10-141480_8,-,Penton_1,-,4.3e-73,252.8,Damh,tig00018526-10-141480,Penton
tig00046628-10-92530_3,-,Penton_1,-,1.3e-47,168.9,Damh,tig00046628-10-92530,Penton
tig00046628-10-92530_2,-,Penton_1,-,1.2e-29,109.8,Damh,tig00046628-10-92530,Penton
tig00127057-10-71710_3,-,Penton_2,-,1.7e-60,211.4,Damh,tig00127057-10-71710,Penton
tig00014446-10-220150_30,-,Penton_2,-,1e-56,198.9,Damh,tig00014446-10-220150,Penton
tig00018526-10-141480_8,-,Penton_2,-,4.8e-30,110.9,Damh,tig00018526-10-141480,Penton
tig00046628-10-92530_3,-,Penton_2,-,2.9e-22,85.3,Damh,tig00046628-10-92530,Penton
tig00046628-10-92530_2,-,Penton_2,-,7.6e-17,67.4,Damh,tig00046628-10-92530,Penton
tig00014446-10-220150_30,-,Penton_3,-,1.1e-21,83.2,Damh,tig00014446-10-220150,Penton
tig00127057-10-71710_3,-,Penton_3,-,1.8e-17,69.2,Damh,tig00127057-10-71710,Penton
tig00014545-10-136250_5,-,Penton_3,-,2.4e-13,55.6,Damh,tig00014545-10-136250,Penton
tig00127057-10-71710_3,-,Penton_4,-,2.9e-28,105.1,Damh,tig00127057-10-71710,Penton
tig00014446-10-220150_30,-,Penton_4,-,1.1e-27,103.1,Damh,tig00014446-10-220150,Penton
tig00046628-10-92530_3,-,Penton_4,-,5.1e-14,58.1,Damh,tig00046628-10-92530,Penton
tig00018526-10-141480_8,-,Penton_4,-,2.5e-13,55.8,Damh,tig00018526-10-141480,Penton
tig00127057-10-71710_3,-,Penton_6,-,1.7e-19,75.7,Damh,tig00127057-10-71710,Penton
tig00014446-10-220150_30,-,Penton_6,-,3.4e-13,54.8,Damh,tig00014446-10-220150,Penton
tig00127057-10-71710_3,-,Penton_7,-,1.1e-24,93.3,Damh,tig00127057-10-71710,Penton
tig00018526-10-141480_8,-,Penton_7,-,3.9e-15,61.7,Damh,tig00018526-10-141480,Penton
tig00014446-10-220150_30,-,Penton_7,-,3.1e-13,55.4,Damh,tig00014446-10-220150,Penton
tig00018526-10-141480_7,-,PRO_1,-,5.7e-57,199.1,Damh,tig00018526-10-141480,PRO
tig00014446-10-220150_31,-,PRO_1,-,1.4e-44,158.6,Damh,tig00014446-10-220150,PRO
tig00046628-10-92530_1,-,PRO_1,-,5.7e-44,156.6,Damh,tig00046628-10-92530,PRO
tig00103135-10-42000_3,-,ATPase_1,-,1.1e-39,142.4,Ega,tig00103135-10-42000,ATPase
tig00010535-10-138050_11,-,ATPase_1,-,8.3e-18,70.6,Ega,tig00010535-10-138050,ATPase
tig00103135-10-42000_3,-,ATPase_2,-,5.1e-35,127.2,Ega,tig00103135-10-42000,ATPase
tig00010535-10-138050_11,-,ATPase_2,-,6.7e-17,67.7,Ega,tig00010535-10-138050,ATPase
tig00103135-10-42000_3,-,ATPase_4,-,1.5e-13,56.7,Ega,tig00103135-10-42000,ATPase
tig00103135-10-42000_6,-,MCP_1,-,4.4e-17,67.7,Ega,tig00103135-10-42000,MCP
tig00010535-10-138050_8,-,PRO_1,-,2.6e-15,62.7,Ega,tig00010535-10-138050,PRO
tig00023995-10-186920_14,-,ALL_PLV,-,2.5e-17,69.6,Ejby,tig00023995-10-186920,ALL_PLV
tig00169284-10-48490_4,-,ATPase_1,-,2.2e-36,131.7,Ejby,tig00169284-10-48490,ATPase
tig00832822-10-185490_14,-,ATPase_1,-,2.7e-17,69.1,Ejby,tig00832822-10-185490,ATPase
tig00169284-10-48490_4,-,ATPase_2,-,1.6e-28,106.1,Ejby,tig00169284-10-48490,ATPase
tig00832822-10-185490_14,-,ATPase_2,-,9.7e-17,67.3,Ejby,tig00832822-10-185490,ATPase
tig00154813-10-45360_5,-,ATPase_2,-,2e-12,53.2,Ejby,tig00154813-10-45360,ATPase
tig00169284-10-48490_7,-,PRO_1,-,2.8e-23,88.9,Ejby,tig00169284-10-48490,PRO
tig00832822-10-185490_9,-,PRO_1,-,2.5e-15,62.8,Ejby,tig00832822-10-185490,PRO
tig00013900-10-222580_6,-,ATPase_1,-,7.1e-18,70.8,EsbE,tig00013900-10-222580,ATPase
tig00016084-10-142160_8,-,ATPase_1,-,3.4e-17,68.6,EsbE,tig00016084-10-142160,ATPase
tig00021364-10-95930_9,-,ATPase_1,-,5.2e-16,64.7,EsbE,tig00021364-10-95930,ATPase
tig00013900-10-222580_22,-,ATPase_1,-,2e-15,62.7,EsbE,tig00013900-10-222580,ATPase
tig00013900-10-222580_6,-,ATPase_2,-,6.2e-17,67.8,EsbE,tig00013900-10-222580,ATPase
tig00021364-10-95930_9,-,ATPase_2,-,1.8e-16,66.3,EsbE,tig00021364-10-95930,ATPase
tig00016084-10-142160_8,-,ATPase_2,-,1.8e-16,66.2,EsbE,tig00016084-10-142160,ATPase
tig00013900-10-222580_22,-,ATPase_2,-,1.7e-15,63,EsbE,tig00013900-10-222580,ATPase
tig00021364-10-95930_4,-,PRO_1,-,1.1e-15,63.8,EsbE,tig00021364-10-95930,PRO
tig00013900-10-222580_9,-,PRO_1,-,2.2e-15,62.8,EsbE,tig00013900-10-222580,PRO
tig00016084-10-142160_4,-,PRO_1,-,6.7e-12,51.5,EsbE,tig00016084-10-142160,PRO
tig00060713-10-84520_4,-,ATPase_1,-,6.2e-86,294.8,Fred,tig00060713-10-84520,ATPase
tig00089364-10-137080_10,-,ATPase_1,-,9.5e-74,254.8,Fred,tig00089364-10-137080,ATPase
tig00060713-10-84520_4,-,ATPase_2,-,1.3e-67,235,Fred,tig00060713-10-84520,ATPase
tig00089364-10-137080_10,-,ATPase_2,-,1.8e-63,221.4,Fred,tig00089364-10-137080,ATPase
tig00089364-10-137080_10,-,ATPase_3,-,1.2e-20,80.3,Fred,tig00089364-10-137080,ATPase
tig00060713-10-84520_4,-,ATPase_3,-,6.1e-13,55,Fred,tig00060713-10-84520,ATPase
tig00089364-10-137080_10,-,ATPase_4,-,6.1e-23,88.2,Fred,tig00089364-10-137080,ATPase
tig00060713-10-84520_4,-,ATPase_4,-,6.4e-22,84.8,Fred,tig00060713-10-84520,ATPase
tig00089364-10-137080_6,-,MCP_1,-,6.2e-145,490.7,Fred,tig00089364-10-137080,MCP
tig00051270-10-161640_20,-,MCP_1,-,2.4e-92,317,Fred,tig00051270-10-161640,MCP
tig00060713-10-84520_1,-,MCP_1,-,1.4e-19,76.7,Fred,tig00060713-10-84520,MCP
tig00051270-10-161640_19,-,MCP_1,-,3.8e-13,55.4,Fred,tig00051270-10-161640,MCP
tig00089364-10-137080_6,-,MCP_2,-,9.7e-77,265.4,Fred,tig00089364-10-137080,MCP
tig00051270-10-161640_20,-,MCP_2,-,3.2e-31,115.1,Fred,tig00051270-10-161640,MCP
tig00089364-10-137080_6,-,MCP_3,-,3.2e-38,138.3,Fred,tig00089364-10-137080,MCP
tig00089364-10-137080_6,-,MCP_4,-,6.1e-29,107.7,Fred,tig00089364-10-137080,MCP
tig00051270-10-161640_20,-,MCP_4,-,3.8e-12,52.2,Fred,tig00051270-10-161640,MCP
tig00089364-10-137080_6,-,MCP_5,-,4.6e-41,147.4,Fred,tig00089364-10-137080,MCP
tig00051270-10-161640_20,-,MCP_5,-,3.6e-26,98.3,Fred,tig00051270-10-161640,MCP
tig00051270-10-161640_20,-,MCP_6,-,2.7e-29,108.7,Fred,tig00051270-10-161640,MCP
tig00089364-10-137080_6,-,MCP_6,-,5.8e-20,77.9,Fred,tig00089364-10-137080,MCP
tig00089364-10-137080_6,-,MCP_7,-,4.8e-51,180.3,Fred,tig00089364-10-137080,MCP
tig00051270-10-161640_20,-,MCP_7,-,8.3e-23,87.1,Fred,tig00051270-10-161640,MCP
tig00089364-10-137080_13,-,Penton_1,-,1.5e-75,261.4,Fred,tig00089364-10-137080,Penton
tig00051270-10-161640_23,-,Penton_1,-,3e-25,95.8,Fred,tig00051270-10-161640,Penton
tig00089364-10-137080_13,-,Penton_2,-,3.3e-32,118.5,Fred,tig00089364-10-137080,Penton
tig00089364-10-137080_13,-,Penton_4,-,6.4e-15,61.6,Fred,tig00089364-10-137080,Penton
tig00089364-10-137080_13,-,Penton_7,-,1.7e-15,63.4,Fred,tig00089364-10-137080,Penton
tig00089364-10-137080_14,-,PRO_1,-,3e-55,194,Fred,tig00089364-10-137080,PRO
tig00051270-10-161640_14,-,PRO_1,-,3.9e-47,167.5,Fred,tig00051270-10-161640,PRO
tig00060303-10-158030_11,-,ATPase_1,-,9.2e-81,278.2,Hade,tig00060303-10-158030,ATPase
tig00105328-10-76740_7,-,ATPase_1,-,6.6e-46,163.8,Hade,tig00105328-10-76740,ATPase
tig00060303-10-158030_11,-,ATPase_2,-,6.3e-63,220,Hade,tig00060303-10-158030,ATPase
tig00105328-10-76740_7,-,ATPase_2,-,2.7e-40,145.6,Hade,tig00105328-10-76740,ATPase
tig00060303-10-158030_11,-,ATPase_3,-,1.1e-12,54.5,Hade,tig00060303-10-158030,ATPase
tig00060303-10-158030_11,-,ATPase_4,-,4.2e-26,98.9,Hade,tig00060303-10-158030,ATPase
tig00105328-10-76740_7,-,ATPase_4,-,1.8e-13,57.4,Hade,tig00105328-10-76740,ATPase
tig00086668-10-71420_7,-,MCP_1,-,3.6e-135,458.8,Hade,tig00086668-10-71420,MCP
tig00060549-10-100530_3,-,MCP_1,-,2.3e-116,396.6,Hade,tig00060549-10-100530,MCP
tig00060303-10-158030_16,-,MCP_1,-,3.7e-99,339.8,Hade,tig00060303-10-158030,MCP
tig00060303-10-158030_18,-,MCP_1,-,6.3e-21,81.4,Hade,tig00060303-10-158030,MCP
tig00219670-10-45410_8,-,MCP_1,-,3.4e-18,72.4,Hade,tig00219670-10-45410,MCP
tig00219670-10-45410_10,-,MCP_1,-,2.4e-14,59.6,Hade,tig00219670-10-45410,MCP
tig00060303-10-158030_17,-,MCP_1,-,4.1e-14,58.9,Hade,tig00060303-10-158030,MCP
tig00086668-10-71420_7,-,MCP_2,-,8.9e-83,285.7,Hade,tig00086668-10-71420,MCP
tig00060549-10-100530_3,-,MCP_2,-,3.7e-68,237.4,Hade,tig00060549-10-100530,MCP
tig00060303-10-158030_16,-,MCP_2,-,4e-60,210.9,Hade,tig00060303-10-158030,MCP
tig00086668-10-71420_7,-,MCP_3,-,2e-24,93,Hade,tig00086668-10-71420,MCP
tig00060549-10-100530_3,-,MCP_3,-,7e-23,87.9,Hade,tig00060549-10-100530,MCP
tig00060303-10-158030_16,-,MCP_3,-,2.5e-14,59.7,Hade,tig00060303-10-158030,MCP
tig00060549-10-100530_3,-,MCP_4,-,3.5e-22,85.7,Hade,tig00060549-10-100530,MCP
tig00086668-10-71420_7,-,MCP_4,-,1.4e-17,70.5,Hade,tig00086668-10-71420,MCP
tig00060303-10-158030_16,-,MCP_4,-,1.1e-15,64.2,Hade,tig00060303-10-158030,MCP
tig00086668-10-71420_7,-,MCP_5,-,3.6e-35,128.3,Hade,tig00086668-10-71420,MCP
tig00060549-10-100530_3,-,MCP_5,-,1.3e-30,113.2,Hade,tig00060549-10-100530,MCP
tig00060303-10-158030_16,-,MCP_5,-,1.1e-22,87.1,Hade,tig00060303-10-158030,MCP
tig00086668-10-71420_7,-,MCP_6,-,1e-28,107.1,Hade,tig00086668-10-71420,MCP
tig00060549-10-100530_3,-,MCP_6,-,1.1e-18,73.9,Hade,tig00060549-10-100530,MCP
tig00060303-10-158030_16,-,MCP_6,-,5.9e-13,55,Hade,tig00060303-10-158030,MCP
tig00060549-10-100530_3,-,MCP_7,-,8.8e-12,51,Hade,tig00060549-10-100530,MCP
tig00060549-10-100530_4,-,Penton_1,-,1e-101,347.8,Hade,tig00060549-10-100530,Penton
tig00086668-10-71420_2,-,Penton_1,-,3.4e-99,339.6,Hade,tig00086668-10-71420,Penton
tig00060549-10-100530_4,-,Penton_2,-,1.6e-59,209,Hade,tig00060549-10-100530,Penton
tig00086668-10-71420_2,-,Penton_2,-,6.1e-56,197.1,Hade,tig00086668-10-71420,Penton
tig00086668-10-71420_2,-,Penton_3,-,5e-21,81.8,Hade,tig00086668-10-71420,Penton
tig00060549-10-100530_4,-,Penton_3,-,1.2e-17,70.7,Hade,tig00060549-10-100530,Penton
tig00060549-10-100530_4,-,Penton_4,-,5.6e-28,104.9,Hade,tig00060549-10-100530,Penton
tig00086668-10-71420_2,-,Penton_4,-,1.8e-27,103.2,Hade,tig00086668-10-71420,Penton
tig00060549-10-100530_4,-,Penton_6,-,2.6e-19,75.9,Hade,tig00060549-10-100530,Penton
tig00086668-10-71420_2,-,Penton_6,-,1.4e-12,53.7,Hade,tig00086668-10-71420,Penton
tig00060549-10-100530_4,-,Penton_7,-,2.1e-24,93.2,Hade,tig00060549-10-100530,Penton
tig00086668-10-71420_2,-,Penton_7,-,2.4e-12,53.3,Hade,tig00086668-10-71420,Penton
tig00105328-10-76740_8,-,PRO_1,-,1.2e-42,153,Hade,tig00105328-10-76740,PRO
tig00086668-10-71420_1,-,PRO_1,-,2.8e-22,86.5,Hade,tig00086668-10-71420,PRO
tig00078459-10-82880_3,-,PRO_1,-,2.1e-14,60.6,Hade,tig00078459-10-82880,PRO
tig00046032-10-146580_6,-,ALL_PLV,-,2.2e-29,109.4,Lyne,tig00046032-10-146580,ALL_PLV
tig00060056-10-166770_23,-,ALL_PLV,-,2.3e-14,59.8,Lyne,tig00060056-10-166770,ALL_PLV
tig00033829-10-240680_18,-,ATPase_1,-,4.2e-81,278.4,Lyne,tig00033829-10-240680,ATPase
